soc_code_2019,title,task_comp_nat,task_comp_ut,freq_sum_eco,importance,relevance,tot_emp_nat,tot_emp_ut,major_group_code,major_occ_category,a_med_nat,h_med_nat,a_med_ut,h_med_ut,ai_task_comp_nat,ai_task_comp_ut,freq_sum_ai,code_changed,title_changed,code_or_title_changed,code_and_title_changed,pct_automated_nat,pct_automated_ut,people_automated_nat,people_automated_ut,eco_value_nat,eco_value_ut,ut_share_of_nat,ut_concentration_index
29-2011.04,Histotechnologists,7950070.480738461,87556.45486307691,46.350690769230766,4.271875,92.2625,171520.0,1889.0,29,Healthcare Practitioners and Technical Occupations,61890.0,29.75,61890.0,29.75,0.0,0.0,9.687569903846153,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2012.00,Medical and Clinical Laboratory Technicians,9284982.99963077,102258.23744346153,54.13352961538462,4.536153846153846,60.41230769230769,171520.0,1889.0,29,Healthcare Practitioners and Technical Occupations,61890.0,29.75,61890.0,29.75,568170.72,6260.743125,33.47820615384615,False,False,False,False,6.119243514205616,6.12248292315967,10495.726475565472,115.59250998334409,649580511.5727471,7154020.442869166,0.011019123134328358,0.8910887026804857
29-2031.00,Cardiovascular Technologists and Technicians,8072176.475623077,98956.06990384616,131.94142653846154,4.497619047619048,66.77904761904762,61180.0,750.0,29,Healthcare Practitioners and Technical Occupations,67260.0,32.34,89420.0,42.99,140272.70395384615,1719.5901923076922,98.31145615384615,False,False,False,False,1.7377308880380835,1.737730888038083,1063.1437573016995,13.032981660285627,71507049.1161123,1165409.2200627406,0.012258908139915004,0.991346989911093
29-2032.00,Diagnostic Medical Sonographers,11504387.086753845,87819.74875384616,133.0602253846154,4.433,88.42,86460.0,660.0,29,Healthcare Practitioners and Technical Occupations,89340.0,42.95,91140.0,43.82,450695.6951538462,3440.425153846154,117.38076730769231,False,False,False,False,3.9175984931242214,3.9175984931242214,3387.155657155202,25.85615005461986,302608486.4102457,2356529.515978054,0.007633587786259542,0.6173089958550705
29-2033.00,Nuclear Medicine Technologists,1455359.1392,9439.2397,85.81127,4.554117647058824,84.23235294117647,16960.0,110.0,29,Healthcare Practitioners and Technical Occupations,97020.0,46.64,106720.0,51.31,0.0,0.0,57.26347384615384,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2034.00,Radiologic Technologists and Technicians,44056765.530961536,311508.5005769231,197.15727884615384,4.567407407407408,92.21000000000001,223460.0,1580.0,29,Healthcare Practitioners and Technical Occupations,77660.0,37.34,80080.0,38.5,4877547.709938461,34487.27012307692,152.09154979757085,False,True,True,False,11.071052654808925,11.071052654808927,24739.374262436024,174.922631945981,1921259805.2207816,14007804.36623416,0.007070616665174976,0.5717829408488432
29-2035.00,Magnetic Resonance Imaging Technologists,5230142.749161539,39040.314284615386,125.9364976923077,4.4425,88.75916666666666,41530.0,310.0,29,Healthcare Practitioners and Technical Occupations,88180.0,42.4,86680.0,41.67,339022.07262307697,2530.6246692307695,80.36407307692308,False,False,False,False,6.482080678915059,6.482080678915059,2692.008105953424,20.09445010463668,237381274.78297293,1741786.9350699075,0.00746448350589935,0.6036339591060538
29-2036.00,Medical Dosimetrists,247894.7338923077,2747.447932307692,62.44199846153846,4.165263157894737,85.9278947368421,3970.0,44.0,29,Healthcare Practitioners and Technical Occupations,138110.0,66.4,138110.0,66.4,24713.25,273.9,26.52930576923077,True,True,True,True,9.969251710984759,9.969251710984759,395.7792929260949,4.386470752833294,54661078.14602297,605815.4756738062,0.011083123425692695,0.8962642448636339
29-2051.00,Dietetic Technicians,481862.3937307692,10457.781500000001,16.088894615384618,4.229230769230769,78.5576923076923,29950.0,650.0,29,Healthcare Practitioners and Technical Occupations,37040.0,17.81,39180.0,18.84,0.0,0.0,11.14253576923077,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,
29-2052.00,Pharmacy Technicians,68474530.28510769,753624.0113769231,140.33966692307692,4.446666666666666,70.90523809523809,487920.0,5370.0,29,Healthcare Practitioners and Technical Occupations,43460.0,20.9,46760.0,22.48,19986373.645015385,219968.08180384617,131.18306615384614,False,False,False,False,29.18804051929679,29.18804051929679,142414.2873017529,1567.3977758862377,6189324926.134181,73291520.00044048,0.011005902606984752,0.8900195919703363
