soc_code_2010_untrimmed,title,major_occ_category,task_comp_nat,task_comp_ut,freq_mean,tot_emp_nat,tot_emp_ut,ai_task_comp_nat,ai_task_comp_ut,pct_automated_nat,pct_automated_ut,ut_share_of_nat,ut_concentration_index
19-2011.00,Astronomers,"Life, Physical, and Social Science Occupations",14155.541907692308,136.72966615384615,8.042921538461538,1760.0,17.0,11111.0736,107.32287,78.4927463212277,78.4927463212277,0.009659090909090909,1.0332860336515677
19-2012.00,Physicists,"Life, Physical, and Social Science Occupations",288656.07588461536,2748.2271761538464,18.444477692307693,15650.0,149.0,70414.29178846155,670.3980496153847,24.39383670434441,24.393836704344405,0.00952076677316294,1.0184887407058338
19-2021.00,Atmospheric and Space Scientists,"Life, Physical, and Social Science Occupations",420807.7956846154,5275.3147,40.57934384615385,10370.0,130.0,158495.0480923077,1986.9195999999997,37.664475258698786,37.66447525869878,0.012536162005785919,1.3410621390860435
19-2031.00,Chemists,"Life, Physical, and Social Science Occupations",1667953.1531076925,15553.387523076924,19.687832307692307,84720.0,790.0,963958.888246154,8988.757338461539,57.79292340735876,57.79292340735874,0.009324834749763927,0.9975288154676578
19-2032.00,Materials Scientists,"Life, Physical, and Social Science Occupations",57579.16605,423.99975,8.479995,6790.0,50.0,24044.471176923074,177.05796153846154,41.758977815072186,41.75897781507219,0.007363770250368189,0.7877429694302864
19-2041.00,"Environmental Scientists and Specialists, Including Health","Life, Physical, and Social Science Occupations",733190.5760576923,5378.131446153846,8.403330384615384,87250.0,640.0,288744.61307692307,2118.0120615384612,39.38193186135589,39.38193186135588,0.0073352435530085955,0.784691311852436
19-2041.01,Climate Change Analysts,"Life, Physical, and Social Science Occupations",372197.89576923073,2730.162215384615,4.2658784615384615,87250.0,640.0,155327.685,1139.3663999999999,41.73255323729877,41.73255323729877,0.0073352435530085955,0.784691311852436
19-2041.02,Environmental Restoration Planners,"Life, Physical, and Social Science Occupations",453240.1253846153,3324.6267076923073,5.19472923076923,87250.0,640.0,9201.317884615379,67.49390769230764,2.0301198789068433,2.0301198789068433,0.0073352435530085955,0.784691311852436
19-2041.03,Industrial Ecologists,"Life, Physical, and Social Science Occupations",1577810.5097115384,11573.624369230769,18.083788076923074,87250.0,640.0,281524.4071153846,2065.0500923076925,17.842726067711006,17.842726067711013,0.007335243553008597,0.7846913118524362
19-2042.00,"Geoscientists, Except Hydrologists and Geographers","Life, Physical, and Social Science Occupations",373451.3356153846,2818.500646153846,11.743752692307693,31800.0,240.0,73378.19423076924,553.7976923076923,19.64866295359592,19.648662953595917,0.007547169811320754,0.8073622282915689
19-2043.00,Hydrologists,"Life, Physical, and Social Science Occupations",88489.4521,1344.8245,13.448244999999998,6580.0,100.0,24500.95393846154,372.35492307692306,27.687993717910636,27.68799371791063,0.01519756838905775,1.6257674049944206
19-2099.01,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science Occupations",184214.71267307692,958.9975576923076,8.718159615384614,21130.0,110.0,10327.693846153847,53.76461538461539,5.606334964396818,5.606334964396818,0.005205868433506862,0.5569003538736212
19-3011.00,Economists,"Life, Physical, and Social Science Occupations",148401.99618846155,466.42848461538466,7.773808076923077,19090.0,60.0,98969.67469615384,311.0623615384616,66.69025837797246,66.69025837797247,0.0031430068098480886,0.336224710053325
19-3011.01,Environmental Economists,"Life, Physical, and Social Science Occupations",140429.23390384615,441.37003846153846,7.356167307692307,19090.0,60.0,43295.76756923077,136.07889230769229,30.831021693727944,30.831021693727944,0.0031430068098480877,0.3362247100533249
19-3022.00,Survey Researchers,"Life, Physical, and Social Science Occupations",162725.26725,1430.5518,11.921265,13650.0,120.0,102470.40299999999,900.8387076923076,62.97141478500168,62.97141478500168,0.008791208791208791,0.9404439142736957
19-3031.01,School Psychologists,"Life, Physical, and Social Science Occupations",2140664.307692308,28177.304807692308,20.271442307692308,105600.0,1390.0,519657.68123076914,6840.191069230768,24.275533504408905,24.27553350440891,0.013162878787878788,1.4081054772310577
19-3031.02,Clinical Psychologists,"Life, Physical, and Social Science Occupations",4583711.575384616,60334.839865384616,43.406359615384616,105600.0,1390.0,2443385.025230769,32161.98091923077,53.30581964083869,53.305819640838706,0.01316287878787879,1.408105477231058
19-3031.03,Counseling Psychologists,"Life, Physical, and Social Science Occupations",3226104.0443076924,42464.81649230769,30.550227692307693,105600.0,1390.0,2067696.8603076926,27216.843142307695,64.09268987948623,64.09268987948624,0.013162878787878788,1.4081054772310577
19-3032.00,Industrial-Organizational Psychologists,"Life, Physical, and Social Science Occupations",12028.431842307693,109.34938038461539,12.149931153846154,990.0,9.0,7685.170096153846,69.86518269230768,63.89170422966309,63.891704229663084,0.00909090909090909,0.9725045022602989
19-3039.01,Neuropsychologists and Clinical Neuropsychologists,"Life, Physical, and Social Science Occupations",245384.592,1187.3448,19.78908,12400.0,60.0,29760.76784615385,144.0037153846154,12.128213757673036,12.128213757673034,0.004838709677419354,0.5176233641062881
19-3041.00,Sociologists,"Life, Physical, and Social Science Occupations",18337.807261538463,174.97907692307692,6.999163076923077,2620.0,25.0,12981.208192307693,123.86649038461539,70.78931524999912,70.78931524999913,0.009541984732824428,1.020758542448787
19-3051.00,Urban and Regional Planners,"Life, Physical, and Social Science Occupations",224928.6259076923,2916.211046153846,6.3395892307692305,35480.0,460.0,90899.5826,1178.5176999999999,40.41263411145542,40.41263411145542,0.012965050732807215,1.3869427230657025
19-3091.01,Anthropologists,"Life, Physical, and Social Science Occupations",75162.54876153845,1292.1928153846152,10.76827346153846,6980.0,120.0,47956.712830769226,824.4707076923077,63.80400029131161,63.80400029131161,0.017191977077363897,1.8391202621541471
19-3091.02,Archeologists,"Life, Physical, and Social Science Occupations",109718.94215384616,1886.2855384615384,15.719046153846154,6980.0,120.0,49358.530392307686,848.5707230769231,44.98633455934887,44.986334559348876,0.017191977077363897,1.8391202621541471
19-3092.00,Geographers,"Life, Physical, and Social Science Occupations",17317.40849230769,162.3507046153846,13.529225384615383,1280.0,12.0,7323.440738461538,68.65725692307691,42.289472710160844,42.289472710160844,0.009375,1.0028952679559333
19-3093.00,Historians,"Life, Physical, and Social Science Occupations",57695.16945769231,555.8670811538461,19.167830384615385,3010.0,29.0,52424.49853846154,505.08653076923076,90.8646235572707,90.8646235572707,0.009634551495016611,1.0306609176778583
19-3094.00,Political Scientists,"Life, Physical, and Social Science Occupations",19935.716988461536,188.6500073076923,5.0986488461538455,3910.0,37.0,14316.254461538461,135.4735076923077,71.81208716909691,71.81208716909691,0.009462915601023018,1.0123000829154518
19-3099.01,Transportation Planners,"Life, Physical, and Social Science Occupations",216096.40963076922,1328.4615346153846,6.326007307692307,34160.0,210.0,88112.54049230769,541.6754538461538,40.774643430152416,40.77464343015241,0.006147540983606557,0.6576362412825792
19-4011.01,Agricultural Technicians,"Life, Physical, and Social Science Occupations",339875.62745384616,1509.8127576923077,16.775697307692308,20260.0,90.0,28215.790307692307,125.3416153846154,8.30179866649129,8.301798666491292,0.004442250740375124,0.475211972970235
19-4011.02,Food Science Technicians,"Life, Physical, and Social Science Occupations",885504.1706538462,3933.6315576923075,43.70701730769231,20260.0,90.0,281840.25744615385,1252.0050923076924,31.828224731911337,31.82822473191134,0.004442250740375124,0.475211972970235
19-4021.00,Biological Technicians,"Life, Physical, and Social Science Occupations",1696395.1686923078,14660.20516153846,23.270166923076925,72900.0,630.0,513130.9313076924,4434.464838461538,30.248313646356774,30.248313646356774,0.008641975308641974,0.9244795885684323
19-4031.00,Chemical Technicians,"Life, Physical, and Social Science Occupations",2219928.2754,31874.8386,34.27402,64770.0,930.0,1074191.616876923,15423.779584615384,48.38857312556049,48.3885731255605,0.014358499305233904,1.536007574204548
19-4041.01,Geophysical Data Technicians,"Life, Physical, and Social Science Occupations",182016.86016153847,2272.5053884615386,10.82145423076923,16820.0,210.0,25183.013976923074,314.41337307692305,13.835539166302151,13.835539166302151,0.01248513674197384,1.3356036862195544
19-4041.02,Geological Sample Test Technicians,"Life, Physical, and Social Science Occupations",223727.18026153848,2793.2644384615387,13.301259230769231,16820.0,210.0,84721.47312307692,1057.7591769230771,37.868207619671864,37.86820761967187,0.012485136741973843,1.3356036862195546
19-4051.01,Nuclear Equipment Operation Technicians,"Life, Physical, and Social Science Occupations",83257.4675,794.1481515384615,12.808841153846153,6500.0,62.0,7204.2,68.71698461538462,8.652917529589763,8.652917529589764,0.009538461538461539,1.02038164698696
19-4051.02,Nuclear Monitoring Technicians,"Life, Physical, and Social Science Occupations",182823.7075,1743.8569023076923,28.12672423076923,6500.0,62.0,13987.429999999998,133.41856307692305,7.65077472241941,7.65077472241941,0.009538461538461537,1.0203816469869598
19-4061.00,Social Science Research Assistants,"Life, Physical, and Social Science Occupations",445864.7661538461,4290.216923076923,15.889692307692307,28060.0,270.0,155349.45217692308,1494.8094115384615,34.84228043337239,34.84228043337239,0.00962223806129722,1.0293436820075152
19-4061.01,City and Regional Planning Aides,"Life, Physical, and Social Science Occupations",507992.3581923077,4888.023403846154,18.103790384615383,28060.0,270.0,113246.46903076922,1089.6844846153845,22.292947365144844,22.292947365144844,0.009622238061297219,1.0293436820075152
19-4091.00,"Environmental Science and Protection Technicians, Including Health","Life, Physical, and Social Science Occupations",487249.14153846155,4267.875692307693,14.226252307692308,34250.0,300.0,163813.3501923077,1434.8614615384615,33.62003874959663,33.620038749596624,0.00875912408759124,0.9370116372143026
19-4092.00,Forensic Science Technicians,"Life, Physical, and Social Science Occupations",285935.11816153844,2845.1255538461537,20.322325384615382,14070.0,140.0,85584.16262307692,851.5837076923077,29.931322592815036,29.931322592815036,0.009950248756218907,1.064432788543611
19-4093.00,Forest and Conservation Technicians,"Life, Physical, and Social Science Occupations",358445.8047076923,16473.356338461537,12.024347692307693,29810.0,1370.0,18806.95701923077,864.3250961538462,5.24680628765277,5.24680628765277,0.04595773230459577,4.916351173788227
19-4099.01,Quality Control Analysts,"Life, Physical, and Social Science Occupations",2870986.9702999997,11959.12373076923,39.86374576923077,72020.0,300.0,518888.20019999996,2161.433769230769,18.07351289183244,18.073512891832436,0.004165509580672035,0.44560745035531607
19-4099.02,Precision Agriculture Technicians,"Life, Physical, and Social Science Occupations",949856.1849,3956.6350384615384,13.188783461538462,72020.0,300.0,131425.42,547.4538461538461,13.836349343120439,13.836349343120439,0.004165509580672035,0.44560745035531607
19-4099.03,Remote Sensing Technicians,"Life, Physical, and Social Science Occupations",2428997.5157,10118.012423076923,33.726708076923074,72020.0,300.0,218756.041,911.2303846153847,9.006021602988666,9.006021602988666,0.004165509580672036,0.4456074503553161
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,Community and Social Service Occupations,2208118.849523077,19522.92472307692,25.354447692307694,87090.0,770.0,1115842.80225,9865.644250000001,50.53363873466352,50.53363873466352,0.008841428407394651,0.9458161825863743
21-1012.00,"Educational, Guidance, School, and Vocational Counselors",Community and Social Service Occupations,9109019.392553845,101347.09495384616,35.938686153846156,253460.0,2820.0,4950152.567569231,55075.47636923077,54.34341891527562,54.343418915275606,0.011126015939398722,1.1902110652613618
21-1013.00,Marriage and Family Therapists,Community and Social Service Occupations,1243118.8145653845,8140.160619230769,38.76266961538462,32070.0,210.0,575587.70985,3769.04955,46.301906391082596,46.301906391082596,0.006548175865294668,0.7004943561650423
21-1014.00,Mental Health Counselors,Community and Social Service Occupations,8094969.975230769,65037.590284615384,63.14329153846154,128200.0,1030.0,3379458.701846154,27151.657276923077,41.74763726347006,41.74763726347006,0.008034321372854914,0.8594755078478304
21-1015.00,Rehabilitation Counselors,Community and Social Service Occupations,2870040.8548500002,13837.646550000001,28.240095,101630.0,490.0,610899.4544500001,2945.39735,21.285392276477825,21.285392276477825,0.004821411000688773,0.5157728295958882
21-1021.00,"Child, Family, and School Social Workers",Community and Social Service Occupations,12368140.431015383,67711.86783846153,42.057060769230766,294080.0,1610.0,1201484.3124923077,6577.767080769231,9.714348888531093,9.714348888531093,0.0054747007616974975,0.5856588253206575
21-1022.00,Healthcare Social Workers,Community and Social Service Occupations,6030081.107592308,42244.28566923077,38.756225384615384,155590.0,1090.0,1178062.8503076923,8253.02723076923,19.536434573399454,19.536434573399454,0.00700559161899865,0.7494266329520525
21-1023.00,Mental Health and Substance Abuse Social Workers,Community and Social Service Occupations,2885875.756165385,36705.969461538465,26.218549615384617,110070.0,1400.0,1321805.9912538463,16812.286615384615,45.80259522364884,45.80259522364883,0.012719178704460796,1.3606404410655586
21-1091.00,Health Educators,Community and Social Service Occupations,344433.38305384613,2452.973546153846,5.982862307692307,57570.0,410.0,133537.53418846152,951.0229115384615,38.7702065939367,38.7702065939367,0.007121764808059754,0.761854317386477
21-1092.00,Probation Officers and Correctional Treatment Specialists,Community and Social Service Occupations,2398366.258730769,14998.310884615385,27.269656153846153,87950.0,550.0,0.0,0.0,0.0,0.0,,
21-1093.00,Social and Human Service Assistants,Community and Social Service Occupations,6088789.221096153,89294.33475769231,16.943896538461537,359350.0,5270.0,84890.21798076923,1244.9462884615384,1.3942052335568713,1.394205233556871,0.014665368025601781,1.568835007542216
21-1094.00,Community Health Workers,Community and Social Service Occupations,1604564.2894576923,20002.879153846156,33.33813192307692,48130.0,600.0,123294.0471423077,1537.012846153846,7.683958065898275,7.683958065898275,0.012466237274049448,1.333581906278407
21-2011.00,Clergy,Community and Social Service Occupations,1092261.008076923,10413.265569230769,22.637533846153847,48250.0,460.0,887255.2389423077,8458.806423076923,81.23106403884577,81.23106403884577,0.009533678756476685,1.019870006515464
21-2021.00,"Directors, Religious Activities and Education",Community and Social Service Occupations,151116.8646,298.06087692307693,7.451521923076923,20280.0,40.0,101916.282,201.0183076923077,67.44203055679333,67.44203055679333,0.0019723865877712033,0.21099703204858558
23-1011.00,Lawyers,Legal Occupations,12464602.202423077,90327.647,20.43611923076923,609930.0,4420.0,6049971.676661539,43842.5308,48.53722227481471,48.53722227481471,0.0072467332316823235,0.7752228763939424
23-1012.00,Judicial Law Clerks,Legal Occupations,345818.8314230769,10926.345384615384,27.31586346153846,12660.0,400.0,209110.77092307693,6606.975384615384,60.4683007176233,60.4683007176233,0.0315955766192733,3.379952456512887
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Legal Occupations,481837.92051923077,5284.034769230769,33.02521730769231,14590.0,160.0,140023.52958461537,1535.5561846153846,29.06029675574836,29.060296755748364,0.010966415352981495,1.1731377134874066
23-1022.00,"Arbitrators, Mediators, and Conciliators",Legal Occupations,133219.07703076923,1273.7247176923076,20.880733076923075,6380.0,61.0,67748.18202307692,647.7490757692308,50.85471505513382,50.85471505513382,0.009561128526645769,1.022806459273763
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Legal Occupations,738992.4137,3055.7922,25.464935,29020.0,120.0,254205.00951538462,1051.1578615384617,34.39886591563594,34.398865915635945,0.004135079255685735,0.4423521512693297
23-2011.00,Paralegals and Legal Assistants,Legal Occupations,4958192.355376923,47224.352592307696,18.23334076923077,271930.0,2590.0,2358598.660676923,22464.496492307695,47.569728877483655,47.569728877483655,0.009524509984187107,1.0188891725589644
23-2091.00,Court Reporters,Legal Occupations,412559.7852461538,3945.8179800000003,23.348035384615386,17670.0,169.0,107880.84129230768,1031.79752,26.1491413245575,26.1491413245575,0.009564233163554047,1.023138579344593
23-2093.00,"Title Examiners, Abstractors, and Searchers",Legal Occupations,2967554.8083846155,27165.459615384614,54.33091923076923,54620.0,500.0,121411.96196153847,1111.4240384615384,4.091313212429896,4.091313212429896,0.009154155986818015,0.9792703702730948
25-1011.00,"Business Teachers, Postsecondary",Educational Instruction and Library Occupations,1832961.30295,20728.505723076923,21.59219346153846,84890.0,960.0,1443368.90005,16322.70166153846,78.7451921503753,78.74519215037527,0.011308752503239485,1.2097593996782607
25-1021.00,"Computer Science Teachers, Postsecondary",Educational Instruction and Library Occupations,401095.41846153844,6296.817884615384,11.88078846153846,33760.0,530.0,271637.20596923074,4264.446657692307,67.72383663995363,67.72383663995363,0.01569905213270142,1.6794138768298408
25-1022.00,"Mathematical Science Teachers, Postsecondary",Educational Instruction and Library Occupations,922461.2907115385,10620.724238461538,17.130200384615385,53850.0,620.0,823626.0362884615,9482.788161538461,89.28570169629117,89.28570169629117,0.011513463324048283,1.2316584411170362
25-1031.00,"Architecture Teachers, Postsecondary",Educational Instruction and Library Occupations,146892.85664615384,1601.0120615384617,20.01265076923077,7340.0,80.0,114744.77176153846,1250.6242153846154,78.11460297075166,78.11460297075165,0.010899182561307902,1.1659454523011759
25-1032.00,"Engineering Teachers, Postsecondary",Educational Instruction and Library Occupations,478825.72294615384,4882.043861538461,12.847483846153846,37270.0,380.0,344533.12582692306,3512.814269230769,71.95376299064606,71.95376299064606,0.010195867990340756,1.0907080277563856
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Educational Instruction and Library Occupations,98542.3367076923,1526.9990192307691,10.17999346153846,9680.0,150.0,78761.22692307692,1220.4735576923076,79.92628301144065,79.92628301144066,0.015495867768595042,1.6576781288527824
25-1042.00,"Biological Science Teachers, Postsecondary",Educational Instruction and Library Occupations,756969.5677384615,8501.981976923076,14.658589615384615,51640.0,580.0,551963.8920153846,6199.43953076923,72.91758024889214,72.91758024889214,0.011231603408210689,1.2015063370295715
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Educational Instruction and Library Occupations,21634.3816,208.52416,13.03276,1660.0,16.0,17873.92996923077,172.27884307692307,82.6181690778292,82.6181690778292,0.009638554216867469,1.0310891108301963
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Educational Instruction and Library Occupations,155362.2185076923,2995.965646153846,14.266503076923076,10890.0,210.0,125316.00903461537,2416.5621576923077,80.66054298034545,80.66054298034547,0.01928374655647383,2.062888338127907
25-1052.00,"Chemistry Teachers, Postsecondary",Educational Instruction and Library Occupations,304733.3866461538,3834.017446153846,14.200064615384616,21460.0,270.0,197764.5557153846,2488.184065384615,64.89756763837045,64.89756763837045,0.012581547064305684,1.3459172281980838
25-1053.00,"Environmental Science Teachers, Postsecondary",Educational Instruction and Library Occupations,148016.85703846155,2671.7844230769233,26.71784423076923,5540.0,100.0,124691.3007,2250.7455,84.24128386106693,84.24128386106692,0.018050541516245487,1.9309656182063697
25-1054.00,"Physics Teachers, Postsecondary",Educational Instruction and Library Occupations,192134.36530384613,2551.050273076923,13.426580384615384,14310.0,190.0,163528.59274615382,2171.2391769230767,85.11157933019716,85.11157933019716,0.013277428371767994,1.4203594756981306
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Educational Instruction and Library Occupations,63492.558461538465,423.2837230769231,10.582093076923078,6000.0,40.0,52302.946153846155,348.6863076923077,82.37649800413921,82.37649800413922,0.006666666666666667,0.7131699683242193
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Educational Instruction and Library Occupations,108140.5319076923,468.1408307692307,11.703520769230769,9240.0,40.0,94195.24315384615,407.77161538461536,87.104475530276,87.104475530276,0.004329004329004329,0.4630973820287138
25-1063.00,"Economics Teachers, Postsecondary",Educational Instruction and Library Occupations,124630.71637692307,1009.5271576923076,9.177519615384615,13580.0,110.0,102333.4062153846,828.9156615384614,82.10929792451462,82.10929792451464,0.008100147275405008,0.866517266373315
25-1064.00,"Geography Teachers, Postsecondary",Educational Instruction and Library Occupations,56698.642846153845,521.3668307692308,13.034170769230768,4350.0,40.0,44154.64153846154,406.0196923076923,77.87601135051996,77.87601135051996,0.009195402298850575,0.9836827149299575
25-1065.00,"Political Science Teachers, Postsecondary",Educational Instruction and Library Occupations,195639.0448153846,1904.8475153846152,11.204985384615384,17460.0,170.0,160205.5797923077,1559.8481423076921,81.88834695215681,81.8883469521568,0.009736540664375714,1.041571259580045
25-1066.00,"Psychology Teachers, Postsecondary",Educational Instruction and Library Occupations,660397.3825615385,8431.337088461538,17.206810384615384,38380.0,490.0,527220.7163230769,6731.061776923077,79.83385916493215,79.83385916493218,0.012767066180302242,1.365763227509904
25-1067.00,"Sociology Teachers, Postsecondary",Educational Instruction and Library Occupations,202961.60701538462,1130.3554846153847,12.559505384615385,16160.0,90.0,176202.1324923077,981.3237576923077,86.81549928748419,86.81549928748417,0.005569306930693069,0.5957793671025347
25-1071.00,"Health Specialties Teachers, Postsecondary",Educational Instruction and Library Occupations,2504443.6001153844,34717.83190769231,13.99912576923077,178900.0,2480.0,2108455.3996923077,29228.448246153846,84.18857584156287,84.18857584156285,0.013862493012856344,1.4829470554310205
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Educational Instruction and Library Occupations,1127107.726476923,10408.905646153846,19.639444615384615,57390.0,530.0,666308.51715,6153.39805,59.11666662358226,59.11666662358226,0.00923505837253877,0.9879249430523686
25-1081.00,"Education Teachers, Postsecondary",Educational Instruction and Library Occupations,704084.793076923,6075.74,11.684115384615385,60260.0,520.0,642835.8105923077,5547.2058,91.30090820212847,91.30090820212845,0.008629273149684698,0.9231207688232508
25-1082.00,"Library Science Teachers, Postsecondary",Educational Instruction and Library Occupations,57393.52632307692,467.5643692307692,11.68910923076923,4910.0,40.0,51901.56857307692,422.82336923076923,90.43105015174545,90.43105015174547,0.00814663951120163,0.871490796322875
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Educational Instruction and Library Occupations,235954.0176,4861.689923076923,16.205633076923075,14560.0,300.0,195510.7896,4028.3816538461538,82.85969935525269,82.85969935525269,0.020604395604395604,2.2041654240789743
25-1112.00,"Law Teachers, Postsecondary",Educational Instruction and Library Occupations,282056.9948923077,3090.094892307692,17.167193846153847,16430.0,180.0,253790.49429230767,2780.419292307692,89.9784436791605,89.9784436791605,0.010955569080949483,1.1719774281651807
25-1113.00,"Social Work Teachers, Postsecondary",Educational Instruction and Library Occupations,184586.87309230768,2201.206323076923,15.722902307692307,11740.0,140.0,167758.3778,2000.5258,90.88315706832948,90.88315706832947,0.01192504258943782,1.2756873368661503
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Educational Instruction and Library Occupations,1484983.8934615385,22808.724230769232,15.105115384615384,98310.0,1510.0,1123021.598076923,17249.13653846154,75.62517028108154,75.62517028108154,0.01535957684874377,1.6430983402038009
25-1122.00,"Communications Teachers, Postsecondary",Educational Instruction and Library Occupations,389467.54,5094.584,13.4068,29050.0,380.0,304295.69975,3980.4601000000002,78.13120953545963,78.13120953545962,0.01308089500860585,1.399335221840981
25-1123.00,"English Language and Literature Teachers, Postsecondary",Educational Instruction and Library Occupations,1530953.3109615385,18194.348076923077,20.215942307692305,75730.0,900.0,1360253.609303846,16165.69719230769,88.85010402110291,88.85010402110291,0.011884325894625644,1.2713316482737302
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Educational Instruction and Library Occupations,435302.1522923077,4046.6335538461535,14.452262692307691,30120.0,280.0,359737.01519999997,3344.1688,82.64076189506976,82.64076189506979,0.009296148738379814,0.9944601151931344
25-1125.00,"History Teachers, Postsecondary",Educational Instruction and Library Occupations,296727.78658461536,3007.3762153846155,12.53073423076923,23680.0,240.0,220786.89181538462,2237.7049846153845,74.40721826448319,74.40721826448318,0.010135135135135134,1.0842111004929007
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",Educational Instruction and Library Occupations,363729.30200769234,2137.7876692307696,15.269911923076924,23820.0,140.0,329862.7314461539,1938.7398153846154,90.6890727872064,90.68907278720638,0.005877413937867337,0.628739266784576
25-1191.00,Graduate Teaching Assistants,Educational Instruction and Library Occupations,879843.9856153845,3586.893946153846,7.033125384615384,125100.0,510.0,396635.2757307692,1616.9783423076922,45.08018264776258,45.08018264776257,0.00407673860911271,0.4361111317090549
25-1192.00,"Home Economics Teachers, Postsecondary",Educational Instruction and Library Occupations,87846.57294230768,2166.079880769231,24.06755423076923,3650.0,90.0,66559.29142307692,1641.1880076923076,75.76765853665007,75.76765853665006,0.024657534246575342,2.637751937637523
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",Educational Instruction and Library Occupations,316403.99740769225,8094.874238461538,17.59755269230769,17980.0,460.0,227310.68393846153,5815.512492307693,71.841912807937,71.841912807937,0.02558398220244717,2.7368591665389954
25-1194.00,"Vocational Education Teachers, Postsecondary",Educational Instruction and Library Occupations,3540494.325,72701.3025,29.553375,119800.0,2460.0,1636808.4623846153,33610.59113076923,46.231071487019406,46.231071487019406,0.02053422370617696,2.1966587505144983
25-2011.00,"Preschool Teachers, Except Special Education",Educational Instruction and Library Occupations,25023072.64085,92605.44455,67.595215,370190.0,1370.0,7576958.935353847,28040.826984615385,30.279890260097442,30.279890260097442,0.003700802290715578,0.395895157866574
25-2012.00,"Kindergarten Teachers, Except Special Education",Educational Instruction and Library Occupations,13129106.068423077,48979.90882307693,83.01679461538461,158150.0,590.0,3379494.5155192306,12607.662119230768,25.740476906095545,25.740476906095537,0.003730635472652545,0.3990865772791236
25-2021.00,"Elementary School Teachers, Except Special Education",Educational Instruction and Library Occupations,90409205.39168076,1042556.3668730769,65.44609961538461,1381430.0,15930.0,49286890.13254616,568353.1990846153,54.51534489106506,54.515344891065055,0.011531528922927688,1.2335910175041236
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library Occupations,50164869.16264615,395604.49004615383,79.27945692307692,632760.0,4990.0,25067069.46493846,197681.07438846154,49.969370763562054,49.96937076356205,0.007886086351855363,0.8436179930632121
25-2023.00,"Career/Technical Education Teachers, Middle School",Educational Instruction and Library Occupations,917055.0312,6305.191199999999,70.05767999999999,13090.0,90.0,437632.6735846154,3008.933584615385,47.72152801037001,47.721528010370015,0.006875477463712758,0.7355076067514866
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",Educational Instruction and Library Occupations,63954649.340100005,499510.7736,66.424305,962820.0,7520.0,34670511.998169236,270790.23101538466,54.21108919509091,54.21108919509092,0.007810390311792443,0.8355203716891207
25-2032.00,"Career/Technical Education Teachers, Secondary School",Educational Instruction and Library Occupations,4303257.423,18340.113,55.576100000000004,77430.0,330.0,2106715.1124115386,8978.638603846155,48.95628834918386,48.95628834918386,0.004261913986826811,0.45592035944787357
25-2052.00,"Special Education Teachers, Kindergarten and Elementary School",Educational Instruction and Library Occupations,14980958.5689,136969.6385653846,76.51935115384616,195780.0,1790.0,3143777.259,28743.289884615384,20.985154217877504,20.985154217877504,0.00914291551741751,0.9780679154921487
25-2053.00,"Special Education Teachers, Middle School",Educational Instruction and Library Occupations,7297502.539903847,45684.52990384615,80.14829807692308,91050.0,570.0,3481046.8877884615,21792.38578846154,47.701893473192655,47.70189347319266,0.006260296540362438,0.6696983228085749
25-2054.00,"Special Education Teachers, Secondary School",Educational Instruction and Library Occupations,7994810.5157115385,50518.183115384614,61.60754038461538,129770.0,820.0,3291173.2348307692,20796.50190769231,41.166369463827806,41.16636946382781,0.006318871850196502,0.675964445587416
25-2059.01,Adapted Physical Education Specialists,Educational Instruction and Library Occupations,1334269.9159692307,5905.386246153846,34.73756615384615,38410.0,170.0,199312.03096923078,882.1412461538462,14.937909382783914,14.937909382783914,0.0044259307472012495,0.47346613361800544
25-3011.00,Adult Basic and Secondary Education and Literacy Teachers and Instructors,Educational Instruction and Library Occupations,3211111.157330769,21700.029323076924,49.31824846153846,65110.0,440.0,2074874.6441153847,14021.576461538461,64.61547241610037,64.61547241610037,0.006757794501612655,0.7229184135985021
25-3021.00,Self-Enrichment Education Teachers,Educational Instruction and Library Occupations,8856946.04175,133548.39800000002,40.715975,217530.0,3280.0,5509638.9954,83076.4304,62.20698386812546,62.20698386812546,0.015078379993564105,1.613017167358598
25-3099.02,Tutors,Educational Instruction and Library Occupations,34655746.885673076,330505.9725,38.52050961538461,899670.0,8580.0,24833871.637834616,236836.41629999998,71.65874023653234,71.65874023653234,0.009536830171062723,1.020207130651539
